ra,dec,name,color,radius
158.980749,-27.657196,,red,5.0
159.007732,-27.685415,,red,5.0
159.42333333333,-27.53933333333,,red,5.0
159.415,-27.59241666667,,red,5.0
159.0134574,-27.6941693,,red,5.0
159.3779276,-27.6689048,,red,5.0
159.39904166667,-27.40391666667,,red,5.0
159.12916666667,-27.29958333333,,red,5.0
158.97083333333,-27.38519444444,,red,5.0
159.40316666667,-27.40791666667,,red,5.0
159.42958333333,-27.60025,,red,5.0
159.1229486,-27.7581635,,red,5.0
159.18208333333,-27.29163888889,,red,5.0
158.9453119,-27.6467647,,red,5.0
158.9096733,-27.5263173,,red,5.0
159.0467732,-27.7368817,,red,5.0
158.9746107,-27.3722659,,red,5.0
159.4458935,-27.572973,,red,5.0
159.4035537,-27.3879747,,red,5.0
159.45375,-27.55083333333,,red,5.0
159.10791666667,-27.28988888889,,red,5.0
159.4263084,-27.415824,,red,5.0
159.433245,-27.6334266,,red,5.0
158.89545833333,-27.54125,,red,5.0
159.17291666667,-27.27702777778,,red,5.0
159.46333333333,-27.54427777778,,red,5.0
159.46833333333,-27.53875,,red,5.0
159.14916666667,-27.26430555556,,red,5.0
158.99131,-27.319046,,red,5.0
159.48333333333,-27.54497222222,,red,5.0
159.1475,-27.25575,,red,5.0
159.189791666667,-27.8035361111111,,red,5.0
159.13666666667,-27.25422222222,,red,5.0
159.171916666667,-27.8057055555556,,red,5.0
159.12916666667,-27.25416666667,,red,5.0
158.863833333333,-27.5510722222222,,red,5.0
159.49375,-27.52130555556,,red,5.0
158.9802222,-27.7546868,,red,5.0
159.18791666667,-27.2415,,red,5.0
158.881,-27.414,,red,5.0
159.3310955,-27.2734048,,red,5.0
159.11958333333,-27.24344444444,,red,5.0
158.852885,-27.4817631,,red,5.0
159.5050545,-27.4511517,,red,5.0
159.10208333333,-27.23516666667,,red,5.0
159.0365,-27.25322222222,,red,5.0
159.51916666667,-27.54580555556,,red,5.0
159.21156036938,-27.83021660027,,red,5.0
159.14791666667,-27.22663888889,,red,5.0
159.51958333333,-27.53958333333,,red,5.0
159.519458333333,-27.5458305555556,,red,5.0
159.518458333333,-27.4972722222222,,red,5.0
159.19708333333,-27.22508333333,,red,5.0
158.8785589,-27.3805519,,red,5.0
159.5125,-27.59636111111,,red,5.0
159.206125,-27.22396111111,,red,5.0
159.52916666667,-27.53430555556,,red,5.0
159.082125,-27.2282444444444,,red,5.0
159.2022919,-27.8408494,,red,5.0
159.09916666667,-27.222,,red,5.0
159.52625,-27.59041666667,,red,5.0
159.1525,-27.21144444444,,red,5.0
159.2280895,-27.8450744,,red,5.0
159.4264985,-27.7653902,,red,5.0
158.8404196,-27.390755,,red,5.0
159.5347355,-27.4322986,,red,5.0
159.261,-27.2041694444444,,red,5.0
159.15791666667,-27.19463888889,,red,5.0
159.54958333333,-27.59636111111,,red,5.0
158.90291666667,-27.2945,,red,5.0
159.1025,-27.19552777778,,red,5.0
158.9817559,-27.2368545,,red,5.0
158.8412896,-27.6957739,,red,5.0
158.8354931,-27.3620543,,red,5.0
159.2468229,-27.1789121,,red,5.0
159.27996,-27.87253,,red,5.0
159.5605186,-27.4072747,,red,5.0
159.1288977165,-27.88759978839,,red,5.0
159.330104,-27.192022,,red,5.0
158.865416666667,-27.7712722222222,,red,5.0
159.4199547,-27.2287214,,red,5.0
159.0871347,-27.1666365,,red,5.0
159.5942086,-27.5823947,,red,5.0
159.1263818,-27.9012289,,red,5.0
158.8064257,-27.712855,,red,5.0
159.35321,-27.87392,,red,5.0
159.476958333333,-27.2586444444444,,red,5.0
159.208187,-27.150084,,red,5.0
159.148399,-27.149221,,red,5.0
159.0491756,-27.1622348,,red,5.0
159.5778241,-27.6901996,,red,5.0
159.22496,-27.91697,,red,5.0
159.21046,-27.91922,,red,5.0
158.748125,-27.4272083333333,,red,5.0
159.5049234,-27.2587227,,red,5.0
159.4903192,-27.2448665,,red,5.0
159.244291666667,-27.1361694444444,,red,5.0
158.9505153,-27.1861763,,red,5.0
159.4937106,-27.2396082,,red,5.0
158.9518351,-27.1722633,,red,5.0
158.7330723,-27.6399956,,red,5.0
159.6226176,-27.4172818,,red,5.0
159.19241666667,-27.11791666667,,red,5.0
159.015722644,-27.91953148031,,red,5.0
159.4700014,-27.1964707,,red,5.0
158.9061315,-27.1805355,,red,5.0
159.3998727,-27.9216908,,red,5.0
159.487875,-27.88041666667,,red,5.0
158.8072695,-27.8313836,,red,5.0
158.7153645,-27.3460338,,red,5.0
159.4348691,-27.1404122,,red,5.0
158.787,-27.82,,red,5.0
159.47485,-27.15979,,red,5.0
159.5849646,-27.811852,,red,5.0
159.6386094,-27.7375721,,red,5.0
159.6826231,-27.423358,,red,5.0
159.27112,-27.98614,,red,5.0
159.5103837624,-27.16708427504,,red,5.0
159.4921832,-27.1480217,,red,5.0
159.6919936,-27.6522314,,red,5.0
159.6689229,-27.3440112,,red,5.0
159.2927212,-27.0661675,,red,5.0
159.45626546751,-27.12166021589,,red,5.0
159.5513714,-27.8717197,,red,5.0
159.22146534403,-27.05291894873,,red,5.0
158.7100767,-27.2900062,,red,5.0
158.653653,-27.652908,,red,5.0
158.670708333333,-27.7009083333333,,red,5.0
158.8006488,-27.1696821,,red,5.0
159.7317699,-27.575786,,red,5.0
159.254063049267,-28.0254191619017,,red,5.0
159.67013317857,-27.2811949158,,red,5.0
159.43916666667,-27.0825,,red,5.0
159.48933687831,-27.10866724649,,red,5.0
158.6114564,-27.5011135,,red,5.0
158.60958333333,-27.50963888889,,red,5.0
159.44,-27.08055555556,,red,5.0
159.44725,-27.08122,,red,5.0
159.735465,-27.406335,,red,5.0
159.45807278,-27.07927446,,red,5.0
158.6314393,-27.3527873,,red,5.0
159.4189402,-27.0580123,,red,5.0
159.2665454,-28.0416058,,red,5.0
159.5493323,-27.9376348,,red,5.0
159.38434099403,-27.03366605055,,red,5.0
158.6989142,-27.2144135,,red,5.0
158.9224041,-28.0074803,,red,5.0
159.42270991623,-27.04453806982,,red,5.0
159.1033204,-26.9995751,,red,5.0
158.8556051,-27.9792927,,red,5.0
159.1354961,-28.0636532,,red,5.0
159.0859228,-28.0734155,,red,5.0
158.8268008,-27.0735467,,red,5.0
158.5883854,-27.3289696,,red,5.0
158.5481665,-27.5789805,,red,5.0
158.5602449,-27.6595479,,red,5.0
159.23203,-28.0966482,,red,5.0
158.9361362,-27.000213,,red,5.0
158.781897,-27.991009,,red,5.0
158.782473,-27.991636,,red,5.0
159.54288853,-27.038285013,,red,5.0
158.6181175,-27.8528406,,red,5.0
159.25045833333,-28.11783333333,,red,5.0
158.66341666667,-27.14097222222,,red,5.0
159.8490023,-27.4466568,,red,5.0
158.9206296,-26.9729265,,red,5.0
158.4990372,-27.4517072,,red,5.0
158.8060196,-27.0180759,,red,5.0
158.4916686,-27.452626,,red,5.0
159.4598237653,-26.96816584616,,red,5.0
159.309807,-26.9221063,,red,5.0
159.6089537,-28.015817,,red,5.0
158.8814578,-26.9676593,,red,5.0
159.84102971071,-27.32115825365,,red,5.0
159.8567582,-27.6950228,,red,5.0
159.810530820819,-27.2512765342185,,red,5.0
159.23440672964,-26.90316602669,,red,5.0
158.502848,-27.7293731,,red,5.0
158.6763957,-27.0813296,,red,5.0
158.5620835,-27.8474543,,red,5.0
159.18904166667,-28.168,,red,5.0
158.767021,-26.9960899,,red,5.0
159.2421723,-28.176417,,red,5.0
159.6884256,-27.0624622,,red,5.0
159.7449142,-27.1124631,,red,5.0
159.865295,-27.2807278,,red,5.0
159.5236403,-28.1144551,,red,5.0
158.4365664,-27.4252352,,red,5.0
158.624502,-27.9798733,,red,5.0
158.8353812,-28.1220046,,red,5.0
158.92759,-26.8991722,,red,5.0
158.7485656,-28.0784608,,red,5.0
159.62770228589,-26.99102970531,,red,5.0
158.4179019,-27.5070355,,red,5.0
158.4646989,-27.2937052,,red,5.0
159.1621909,-28.2071201,,red,5.0
159.8563108,-27.8485093,,red,5.0
159.14455,-28.21459,,red,5.0
158.4742723,-27.828406,,red,5.0
158.3995307,-27.4544405,,red,5.0
159.7526429,-27.0574513,,red,5.0
158.9920325,-28.2055327,,red,5.0
158.5845,-27.07238888889,,red,5.0
158.8984333,-28.1853193,,red,5.0
158.6840383,-28.0839644,,red,5.0
159.4112323,-28.2071776,,red,5.0
159.8542248,-27.9126487,,red,5.0
158.6910595,-26.955076,,red,5.0
159.3383366,-28.2335502,,red,5.0
159.3327818,-28.2387958,,red,5.0
159.6129155,-26.9165798,,red,5.0
158.6780205,-26.9565847,,red,5.0
159.872948113082,-27.1371684355222,,red,5.0
160.00970833333,-27.52433333333,,red,5.0
159.5769271,-26.8813328,,red,5.0
158.5990425,-26.9987795,,red,5.0
159.6181011,-28.158386,,red,5.0
159.6001464,-28.1751908,,red,5.0
159.2864141,-26.7872462,,red,5.0
159.1769644,-26.7747085,,red,5.0
158.7452919,-26.8750411,,red,5.0
159.0893923,-26.7728396,,red,5.0
158.7023371,-26.8919444,,red,5.0
158.6688156,-26.9092573,,red,5.0
158.52741666667,-28.04338888889,,red,5.0
158.89025,-28.25902777778,,red,5.0
158.9117783,-26.7905042,,red,5.0
160.0018017,-27.7924388,,red,5.0
159.485545,-28.2578331,,red,5.0
158.9733792,-28.2908202,,red,5.0
159.5203372,-26.794273,,red,5.0
159.6975921,-26.8763823,,red,5.0
158.4519923,-28.0045108,,red,5.0
158.3454518,-27.1966558,,red,5.0
158.5893367,-26.9035731,,red,5.0
159.5604475,-26.7831005,,red,5.0
158.246665,-27.543463,,red,5.0
159.5738994,-26.7781516,,red,5.0
160.0709567,-27.7770583,,red,5.0
158.7663468,-26.7759295,,red,5.0
159.135545,-28.365795,,red,5.0
158.8469469,-28.3140571,,red,5.0
158.245125,-27.67005555556,,red,5.0
159.6384081,-26.7941885,,red,5.0
158.64483333333,-28.23686111111,,red,5.0
159.676610314747,-28.2599787726394,,red,5.0
159.67279166667,-28.26330555556,,red,5.0
158.3995197,-27.0227793,,red,5.0
158.6975408,-26.7844141,,red,5.0
159.9121835,-28.0966699,,red,5.0
