updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2020-11-18T23:26:13.018455+0000,4592b438937baf25f7099bba39fc82c1,247023360,/data_local/images/DTS/2019B-0910/DECam_00895683.fits.fz,/net/archive/pipe/20190915/ct4m/2019B-0910/c4d_190916_064148_osw_g_v1.fits.fz,1.1,"{'gte': 52.65266666666666, 'lte': 52.65266666666666}","{'gte': -28.100527777777778, 'lte': -28.100527777777778}",52.65266666666666,-28.100527777777778,g DECam SDSS c0001 4720.0 1520.0,None,,20.0,0,2019-09-16,2019-09-16T06:41:48.200196+0000,[4674],Shen,2019B-0910,2021-03-08,decam,ct4m,ct,,object,SN-C3,stacked,wtmap,,2019-09-15,[None]
2020-11-18T22:56:30.445609+0000,1fecc73c91fe0edb93e26f2d6d3a9d02,338492160,/data_local/images/DTS/2019B-0910/DECam_00898481.fits.fz,/net/archive/pipe/20190926/ct4m/2019B-0910/c4d_190927_065011_osj_i_v1.fits.fz,1.03,"{'gte': 54.27375, 'lte': 54.27375}","{'gte': -29.0875, 'lte': -29.0875}",54.27375,-29.0875,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-09-27,2019-09-27T06:50:11.321703+0000,[4674],Shen,2019B-0910,2021-03-19,decam,ct4m,ct,,object,SN-C2,stacked,image1,,2019-09-26,[None]
2020-11-19T10:26:58.213120+0000,2440db78896196191ac7572bc2f6e845,4852800,/data_local/images/DTS/2019B-0910/DECam_00923745.fits.fz,/net/archive/pipe/20191230/ct4m/2019B-0910/c4d_191231_032648_ose_i_v1.fits.fz,1.08,"{'gte': 54.27316666666666, 'lte': 54.27316666666666}","{'gte': -27.11213888888889, 'lte': -27.11213888888889}",54.27316666666666,-27.11213888888889,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-31,2019-12-31T03:26:48.366559+0000,[4674],Shen,2019B-0910,2021-06-22,decam,ct4m,ct,,object,SN-C1,stacked,expmap,,2019-12-30,[None]
2020-11-19T06:39:45.475470+0000,45fe30e12e5379392fb483ce25c0e17f,338074560,/data_local/images/DTS/2019B-0910/DECam_00925484.fits.fz,/net/archive/pipe/20200120/ct4m/2019B-0910/c4d_200121_033547_osj_i_v1.fits.fz,1.35,"{'gte': 54.27470833333333, 'lte': 54.27470833333333}","{'gte': -27.110972222222223, 'lte': -27.110972222222223}",54.27470833333333,-27.110972222222223,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2020-01-21,2020-01-21T03:35:47.674765+0000,[4674],Shen,2019B-0910,2021-07-13,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2020-01-20,[None]
2020-11-19T10:20:39.897211+0000,23735ff9409a78278432e169dc447749,333221760,/data_local/images/DTS/2019B-0910/DECam_00925477.fits.fz,/net/archive/pipe/20200120/ct4m/2019B-0910/c4d_200121_032312_osj_i_v1.fits.fz,1.32,"{'gte': 52.649125, 'lte': 52.649125}","{'gte': -28.099777777777778, 'lte': -28.099777777777778}",52.649125,-28.099777777777778,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2020-01-21,2020-01-21T03:23:12.608622+0000,[4674],Shen,2019B-0910,2021-07-13,decam,ct4m,ct,,object,SN-C3,stacked,image1,,2020-01-20,[None]
2020-11-19T10:20:53.305925+0000,237fdb852e6eafc5c1893983434fb88f,1221120,/data_local/images/DTS/2019B-0910/DECam_00902580.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_080656_osd_g_v1.fits.fz,1.09,"{'gte': 54.273041666666664, 'lte': 54.273041666666664}","{'gte': -29.08911111111111, 'lte': -29.08911111111111}",54.273041666666664,-29.08911111111111,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2019-10-22,2019-10-22T08:06:56.083261+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C2,stacked,dqmask,,2019-10-21,[None]
2020-11-19T10:23:10.525209+0000,22d634697a1b85768a66db8e1c6817c1,1428480,/data_local/images/DTS/2019B-0910/DECam_00889314.fits.fz,/net/archive/pipe/20190821/ct4m/2019B-0910/c4d_190822_081536_osd_r_v1.fits.fz,1.13,"{'gte': 54.27262499999999, 'lte': 54.27262499999999}","{'gte': -27.1125, 'lte': -27.1125}",54.27262499999999,-27.1125,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-08-22,2019-08-22T08:15:36.995012+0000,[4674],Shen,2019B-0910,2021-02-11,decam,ct4m,ct,,object,SN-C1,stacked,dqmask,,2019-08-21,[None]
2020-11-18T23:28:00.816446+0000,2211fb9c7591885f28794904577730d9,1491840,/data_local/images/DTS/2019B-0910/DECam_00923738.fits.fz,/net/archive/pipe/20191230/ct4m/2019B-0910/c4d_191231_031422_osd_i_v1.fits.fz,1.07,"{'gte': 52.64999999999999, 'lte': 52.64999999999999}","{'gte': -28.09936111111111, 'lte': -28.09936111111111}",52.64999999999999,-28.09936111111111,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-31,2019-12-31T03:14:22.277256+0000,[4674],Shen,2019B-0910,2021-06-22,decam,ct4m,ct,,object,SN-C3,stacked,dqmask,,2019-12-30,[None]
2020-11-19T02:53:30.437174+0000,46c2173880c35c63e4de6aa944296230,4576320,/data_local/images/DTS/2019B-0910/DECam_00925095.fits.fz,/net/archive/pipe/20200105/ct4m/2019B-0910/c4d_200106_031415_ose_r_v1.fits.fz,1.11,"{'gte': 52.651291666666665, 'lte': 52.651291666666665}","{'gte': -28.099888888888888, 'lte': -28.099888888888888}",52.651291666666665,-28.099888888888888,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2020-01-06,2020-01-06T03:14:15.764427+0000,[4674],Shen,2019B-0910,2021-06-28,decam,ct4m,ct,,object,SN-C3,stacked,expmap,,2020-01-05,[None]
2020-11-19T05:55:28.818916+0000,68115f01bec71afdca8041d4cffda366,334791360,/data_local/images/DTS/2019B-0910/DECam_00917141.fits.fz,/net/archive/pipe/20191213/ct4m/2019B-0910/c4d_191214_014657_osj_i_v1.fits.fz,1.03,"{'gte': 54.27445833333332, 'lte': 54.27445833333332}","{'gte': -27.111555555555558, 'lte': -27.111555555555558}",54.27445833333332,-27.111555555555558,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-14,2019-12-14T01:46:57.541901+0000,[4674],Shen,2019B-0910,2021-06-05,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2019-12-13,[None]
2020-11-18T19:37:49.818507+0000,52f08f253535ac50981b2fa01d9858eb,240085440,/data_local/images/DTS/2019B-0910/DECam_00898458.fits.fz,/net/archive/pipe/20190926/ct4m/2019B-0910/c4d_190927_060707_osw_g_v1.fits.fz,1.09,"{'gte': 52.64812499999999, 'lte': 52.64812499999999}","{'gte': -28.10161111111111, 'lte': -28.10161111111111}",52.64812499999999,-28.10161111111111,g DECam SDSS c0001 4720.0 1520.0,None,,320.0,0,2019-09-27,2019-09-27T06:07:07.325607+0000,[4674],Shen,2019B-0910,2021-03-19,decam,ct4m,ct,,object,SN-C3,stacked,wtmap,,2019-09-26,[None]
2020-11-18T21:08:34.046992+0000,6782ef2529795b9a65c4ab3ffdc69311,334736640,/data_local/images/DTS/2019B-0910/DECam_00912523.fits.fz,/net/archive/pipe/20191130/ct4m/2019B-0910/c4d_191201_011743_osj_r_v1.fits.fz,1.18,"{'gte': 54.27083333333333, 'lte': 54.27083333333333}","{'gte': -27.114472222222222, 'lte': -27.114472222222222}",54.27083333333333,-27.114472222222222,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-01,2019-12-01T01:17:43.511557+0000,[4674],Shen,2019B-0910,2021-05-23,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2019-11-30,[None]
2020-11-19T06:09:17.240095+0000,59722dd584f079ea00b31384bec654d9,343837440,/data_local/images/DTS/2019B-0910/DECam_00921234.fits.fz,/net/archive/pipe/20191220/ct4m/2019B-0910/c4d_191221_040255_osj_i_v1.fits.fz,1.08,"{'gte': 54.27470833333333, 'lte': 54.27470833333333}","{'gte': -27.111583333333336, 'lte': -27.111583333333336}",54.27470833333333,-27.111583333333336,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-21,2019-12-21T04:02:55.563912+0000,[4674],Shen,2019B-0910,2021-06-12,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2019-12-20,[None]
2020-11-19T10:27:34.979332+0000,2466a1c293df7e67ee0f6e3d00f7228b,237490560,/data_local/images/DTS/2019B-0910/DECam_00927209.fits.fz,/net/archive/pipe/20200127/ct4m/2019B-0910/c4d_200128_014529_osw_g_v1.fits.fz,1.1,"{'gte': 54.27462499999999, 'lte': 54.27462499999999}","{'gte': -29.08908333333333, 'lte': -29.08908333333333}",54.27462499999999,-29.08908333333333,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2020-01-28,2020-01-28T01:45:29.454433+0000,[4674],Shen,2019B-0910,2021-07-20,decam,ct4m,ct,,object,SN-C2,stacked,wtmap,,2020-01-27,[None]
2020-11-18T23:25:35.197051+0000,25d5528034975ff07431689cee65211a,335067840,/data_local/images/DTS/2019B-0910/DECam_00921242.fits.fz,/net/archive/pipe/20191220/ct4m/2019B-0910/c4d_191221_042022_osj_g_v1.fits.fz,1.11,"{'gte': 54.273999999999994, 'lte': 54.273999999999994}","{'gte': -29.08825, 'lte': -29.08825}",54.273999999999994,-29.08825,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2019-12-21,2019-12-21T04:20:22.998580+0000,[4674],Shen,2019B-0910,2021-06-12,decam,ct4m,ct,,object,SN-C2,stacked,image1,,2019-12-20,[None]
2020-11-19T02:53:30.229746+0000,3612bc94abadd872e5173f574990a3f2,895680,/data_local/images/DTS/2019B-0910/DECam_00925092.fits.fz,/net/archive/pipe/20200105/ct4m/2019B-0910/c4d_200106_030858_osd_g_v1.fits.fz,1.1,"{'gte': 52.647499999999994, 'lte': 52.647499999999994}","{'gte': -28.09872222222222, 'lte': -28.09872222222222}",52.647499999999994,-28.09872222222222,g DECam SDSS c0001 4720.0 1520.0,None,,20.0,0,2020-01-06,2020-01-06T03:08:58.818990+0000,[4674],Shen,2019B-0910,2021-06-28,decam,ct4m,ct,,object,SN-C3,stacked,dqmask,,2020-01-05,[None]
2020-11-19T06:39:38.824024+0000,57520f593e5fd9fbba928d876911c343,238452480,/data_local/images/DTS/2019B-0910/DECam_00921220.fits.fz,/net/archive/pipe/20191220/ct4m/2019B-0910/c4d_191221_033609_osw_r_v1.fits.fz,1.05,"{'gte': 52.64954166666666, 'lte': 52.64954166666666}","{'gte': -28.098583333333334, 'lte': -28.098583333333334}",52.64954166666666,-28.098583333333334,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-21,2019-12-21T03:36:09.494556+0000,[4674],Shen,2019B-0910,2021-06-12,decam,ct4m,ct,,object,SN-C3,stacked,wtmap,,2019-12-20,[None]
2020-11-19T10:27:20.395269+0000,24562f971b4d149b2abae9828569ad31,238219200,/data_local/images/DTS/2019B-0910/DECam_00921232.fits.fz,/net/archive/pipe/20191220/ct4m/2019B-0910/c4d_191221_035936_osw_r_v1.fits.fz,1.07,"{'gte': 54.27429166666666, 'lte': 54.27429166666666}","{'gte': -27.11202777777778, 'lte': -27.11202777777778}",54.27429166666666,-27.11202777777778,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-21,2019-12-21T03:59:36.489757+0000,[4674],Shen,2019B-0910,2021-06-12,decam,ct4m,ct,,object,SN-C1,stacked,wtmap,,2019-12-20,[None]
2020-11-19T05:55:27.468581+0000,8db38f3cce07bf3bea98204e003aa8c6,238017600,/data_local/images/DTS/2019B-0910/DECam_00917139.fits.fz,/net/archive/pipe/20191213/ct4m/2019B-0910/c4d_191214_014340_osw_r_v1.fits.fz,1.04,"{'gte': 54.27404166666666, 'lte': 54.27404166666666}","{'gte': -27.112305555555558, 'lte': -27.112305555555558}",54.27404166666666,-27.112305555555558,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-14,2019-12-14T01:43:40.302067+0000,[4674],Shen,2019B-0910,2021-06-05,decam,ct4m,ct,,object,SN-C1,stacked,wtmap,,2019-12-13,[None]
2020-11-18T22:38:25.957938+0000,483df480203ef180f4ce314b94365aed,237939840,/data_local/images/DTS/2019B-0910/DECam_00892231.fits.fz,/net/archive/pipe/20190830/ct4m/2019B-0910/c4d_190831_081603_osw_r_v1.fits.fz,1.06,"{'gte': 54.27445833333332, 'lte': 54.27445833333332}","{'gte': -29.08897222222222, 'lte': -29.08897222222222}",54.27445833333332,-29.08897222222222,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-08-31,2019-08-31T08:16:03.479548+0000,[4674],Shen,2019B-0910,2021-02-20,decam,ct4m,ct,,object,SN-C2,stacked,wtmap,,2019-08-30,[None]
2020-11-19T07:42:49.857274+0000,50700786ff76cd9fb410835fd182e349,1347840,/data_local/images/DTS/2019B-0910/DECam_00902584.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_081349_osd_i_v1.fits.fz,1.1,"{'gte': 54.27287499999999, 'lte': 54.27287499999999}","{'gte': -29.088666666666665, 'lte': -29.088666666666665}",54.27287499999999,-29.088666666666665,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-10-22,2019-10-22T08:13:49.595391+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C2,stacked,dqmask,,2019-10-21,[None]
2020-11-19T03:04:34.335038+0000,4a731ae33e4a045f19e0727b5a9eb190,4749120,/data_local/images/DTS/2019B-0910/DECam_00927209.fits.fz,/net/archive/pipe/20200127/ct4m/2019B-0910/c4d_200128_014529_ose_g_v1.fits.fz,1.1,"{'gte': 54.27462499999999, 'lte': 54.27462499999999}","{'gte': -29.08908333333333, 'lte': -29.08908333333333}",54.27462499999999,-29.08908333333333,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2020-01-28,2020-01-28T01:45:29.454433+0000,[4674],Shen,2019B-0910,2021-07-20,decam,ct4m,ct,,object,SN-C2,stacked,expmap,,2020-01-27,[None]
2020-11-18T18:33:01.150691+0000,4b27b5b8200fec7b1d67fb49c56b0a0a,996480,/data_local/images/DTS/2019B-0910/DECam_00902560.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_072805_osd_g_v1.fits.fz,1.04,"{'gte': 52.651916666666665, 'lte': 52.651916666666665}","{'gte': -28.102972222222224, 'lte': -28.102972222222224}",52.651916666666665,-28.102972222222224,g DECam SDSS c0001 4720.0 1520.0,None,,20.0,0,2019-10-22,2019-10-22T07:28:05.714096+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C3,stacked,dqmask,,2019-10-21,[None]
2020-11-19T03:19:45.926242+0000,4b5ea334979e3a16410a6f95c53030ba,1612800,/data_local/images/DTS/2019B-0910/DECam_00908561.fits.fz,/net/archive/pipe/20191116/ct4m/2019B-0910/c4d_191117_022009_osd_r_v1.fits.fz,1.16,"{'gte': 54.273999999999994, 'lte': 54.273999999999994}","{'gte': -27.111805555555556, 'lte': -27.111805555555556}",54.273999999999994,-27.111805555555556,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-11-17,2019-11-17T02:20:09.121999+0000,[4674],Shen,2019B-0910,2021-05-09,decam,ct4m,ct,,object,SN-C1,stacked,dqmask,,2019-11-16,[None]
2020-11-19T07:30:07.736846+0000,002b1739a3ce17ed99f6c420303a8c26,4731840,/data_local/images/DTS/2019B-0910/DECam_00921246.fits.fz,/net/archive/pipe/20191220/ct4m/2019B-0910/c4d_191221_042717_ose_i_v1.fits.fz,1.12,"{'gte': 54.273708333333325, 'lte': 54.273708333333325}","{'gte': -29.087805555555555, 'lte': -29.087805555555555}",54.273708333333325,-29.087805555555555,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-21,2019-12-21T04:27:17.894475+0000,[4674],Shen,2019B-0910,2021-06-12,decam,ct4m,ct,,object,SN-C2,stacked,expmap,,2019-12-20,[None]
2020-11-18T19:38:05.075810+0000,4e765ef0568636a28dacde5e65139970,334788480,/data_local/images/DTS/2019B-0910/DECam_00906069.fits.fz,/net/archive/pipe/20191104/ct4m/2019B-0910/c4d_191105_031908_osj_i_v1.fits.fz,1.11,"{'gte': 52.64945833333333, 'lte': 52.64945833333333}","{'gte': -28.10086111111111, 'lte': -28.10086111111111}",52.64945833333333,-28.10086111111111,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-11-05,2019-11-05T03:19:08.637072+0000,[4674],Shen,2019B-0910,2021-04-27,decam,ct4m,ct,,object,SN-C3,stacked,image1,,2019-11-04,[None]
2020-11-18T22:47:25.222705+0000,015e555ab541ecabef36870a9d85d005,238524480,/data_local/images/DTS/2019B-0910/DECam_00925107.fits.fz,/net/archive/pipe/20200105/ct4m/2019B-0910/c4d_200106_033552_osw_g_v1.fits.fz,1.15,"{'gte': 54.27466666666666, 'lte': 54.27466666666666}","{'gte': -29.089694444444444, 'lte': -29.089694444444444}",54.27466666666666,-29.089694444444444,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2020-01-06,2020-01-06T03:35:52.555164+0000,[4674],Shen,2019B-0910,2021-06-28,decam,ct4m,ct,,object,SN-C2,stacked,wtmap,,2020-01-05,[None]
2020-11-19T05:49:05.035169+0000,50daa19a6870eab9bc6d1b73046eff50,334316160,/data_local/images/DTS/2019B-0910/DECam_00915311.fits.fz,/net/archive/pipe/20191207/ct4m/2019B-0910/c4d_191208_012752_osj_g_v1.fits.fz,1.09,"{'gte': 54.27237499999999, 'lte': 54.27237499999999}","{'gte': -27.113194444444446, 'lte': -27.113194444444446}",54.27237499999999,-27.113194444444446,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2019-12-08,2019-12-08T01:27:52.164712+0000,[4674],Shen,2019B-0910,2021-05-30,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2019-12-07,[None]
2020-11-19T07:54:10.428211+0000,02315f1b9f0ba8ec61fd3258efd29deb,239140800,/data_local/images/DTS/2019B-0910/DECam_00902582.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_081032_osw_r_v1.fits.fz,1.09,"{'gte': 54.27358333333333, 'lte': 54.27358333333333}","{'gte': -29.088777777777775, 'lte': -29.088777777777775}",54.27358333333333,-29.088777777777775,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-10-22,2019-10-22T08:10:32.860639+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C2,stacked,wtmap,,2019-10-21,[None]
2020-11-18T23:25:00.673645+0000,50afb5782656c8f3b4fd95e32d3aa34d,4121280,/data_local/images/DTS/2019B-0910/DECam_00895707.fits.fz,/net/archive/pipe/20190915/ct4m/2019B-0910/c4d_190916_072629_ose_i_v1.fits.fz,1.04,"{'gte': 54.27383333333333, 'lte': 54.27383333333333}","{'gte': -29.087416666666666, 'lte': -29.087416666666666}",54.27383333333333,-29.087416666666666,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-09-16,2019-09-16T07:26:29.914260+0000,[4674],Shen,2019B-0910,2021-03-08,decam,ct4m,ct,,object,SN-C2,stacked,expmap,,2019-09-15,[None]
2020-11-18T18:52:42.379664+0000,5b1cdc9fb7dfb98829fe00d2e84dd920,333241920,/data_local/images/DTS/2019B-0910/DECam_00906053.fits.fz,/net/archive/pipe/20191104/ct4m/2019B-0910/c4d_191105_024758_osj_g_v1.fits.fz,1.21,"{'gte': 54.27462499999999, 'lte': 54.27462499999999}","{'gte': -29.088444444444445, 'lte': -29.088444444444445}",54.27462499999999,-29.088444444444445,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2019-11-05,2019-11-05T02:47:58.783902+0000,[4674],Shen,2019B-0910,2021-04-27,decam,ct4m,ct,,object,SN-C2,stacked,image1,,2019-11-04,[None]
2020-11-18T23:09:51.894184+0000,4d79a13745dbb96e995a2dc0f0b95fb0,4841280,/data_local/images/DTS/2019B-0910/DECam_00892222.fits.fz,/net/archive/pipe/20190830/ct4m/2019B-0910/c4d_190831_080000_ose_g_v1.fits.fz,1.09,"{'gte': 54.27779166666666, 'lte': 54.27779166666666}","{'gte': -27.114250000000002, 'lte': -27.114250000000002}",54.27779166666666,-27.114250000000002,g DECam SDSS c0001 4720.0 1520.0,None,,160.0,0,2019-08-31,2019-08-31T08:00:00.616424+0000,[4674],Shen,2019B-0910,2021-02-20,decam,ct4m,ct,,object,SN-C1,stacked,expmap,,2019-08-30,[None]
2020-11-19T11:05:26.612013+0000,5b098b8b30c3bf03f95b5bba9f151b58,337515840,/data_local/images/DTS/2019B-0910/DECam_00940740.fits.fz,/net/archive/pipe/20200303/ct4m/2019B-0910/c4d_200304_003943_osj_i_v1.fits.fz,1.32,"{'gte': 54.27479166666666, 'lte': 54.27479166666666}","{'gte': -27.111888888888892, 'lte': -27.111888888888892}",54.27479166666666,-27.111888888888892,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2020-03-04,2020-03-04T00:39:43.224176+0000,[4674],Shen,2019B-0910,2021-08-25,decam,ct4m,ct,,object,SN-C1,stacked,image1,,2020-03-03,[None]
2020-11-18T18:33:14.827791+0000,4dd96a4a8f90054fc1d28cfc53725350,43724160,/data_local/images/DTS/2019B-0910/DECam_00902565.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_073706_ose_i_v1.fits.fz,1.05,"{'gte': 52.65174999999999, 'lte': 52.65174999999999}","{'gte': -28.102055555555555, 'lte': -28.102055555555555}",52.65174999999999,-28.102055555555555,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-10-22,2019-10-22T07:37:06.815070+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C3,stacked,expmap,,2019-10-21,[None]
2020-11-19T08:32:27.604786+0000,5ab4a307728d49f93277282117017545,3744000,/data_local/images/DTS/2019B-0910/DECam_00898481.fits.fz,/net/archive/pipe/20190926/ct4m/2019B-0910/c4d_190927_065011_ose_i_v1.fits.fz,1.03,"{'gte': 54.27375, 'lte': 54.27375}","{'gte': -29.0875, 'lte': -29.0875}",54.27375,-29.0875,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-09-27,2019-09-27T06:50:11.321703+0000,[4674],Shen,2019B-0910,2021-03-19,decam,ct4m,ct,,object,SN-C2,stacked,expmap,,2019-09-26,[None]
2020-11-18T22:38:15.415654+0000,1c6ba375eae7ef14050d5ef37a5e1869,239256000,/data_local/images/DTS/2019B-0910/DECam_00917146.fits.fz,/net/archive/pipe/20191213/ct4m/2019B-0910/c4d_191214_015600_osw_r_v1.fits.fz,1.02,"{'gte': 54.275375, 'lte': 54.275375}","{'gte': -29.088277777777776, 'lte': -29.088277777777776}",54.275375,-29.088277777777776,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-14,2019-12-14T01:56:00.940679+0000,[4674],Shen,2019B-0910,2021-06-05,decam,ct4m,ct,,object,SN-C2,stacked,wtmap,,2019-12-13,[None]
2020-11-19T10:11:59.519765+0000,1b433bb64313f8f6a66f418e3bcb0521,4524480,/data_local/images/DTS/2019B-0910/DECam_00917139.fits.fz,/net/archive/pipe/20191213/ct4m/2019B-0910/c4d_191214_014340_ose_r_v1.fits.fz,1.04,"{'gte': 54.27404166666666, 'lte': 54.27404166666666}","{'gte': -27.112305555555558, 'lte': -27.112305555555558}",54.27404166666666,-27.112305555555558,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-14,2019-12-14T01:43:40.302067+0000,[4674],Shen,2019B-0910,2021-06-05,decam,ct4m,ct,,object,SN-C1,stacked,expmap,,2019-12-13,[None]
2020-11-19T02:48:16.697131+0000,5297bb6a04a982f70f28b0c5a3f4a68d,239160960,/data_local/images/DTS/2019B-0910/DECam_00912547.fits.fz,/net/archive/pipe/20191130/ct4m/2019B-0910/c4d_191201_020532_osw_r_v1.fits.fz,1.06,"{'gte': 52.651083333333325, 'lte': 52.651083333333325}","{'gte': -28.100611111111114, 'lte': -28.100611111111114}",52.651083333333325,-28.100611111111114,r DECam SDSS c0002 6415.0 1480.0,None,,140.0,0,2019-12-01,2019-12-01T02:05:32.557646+0000,[4674],Shen,2019B-0910,2021-05-23,decam,ct4m,ct,,object,SN-C3,stacked,wtmap,,2019-11-30,[None]
2020-11-19T06:09:51.099573+0000,54d162a534789bd00b1e06a6275290d1,4921920,/data_local/images/DTS/2019B-0910/DECam_00925491.fits.fz,/net/archive/pipe/20200120/ct4m/2019B-0910/c4d_200121_034815_ose_i_v1.fits.fz,1.4,"{'gte': 54.27416666666666, 'lte': 54.27416666666666}","{'gte': -29.088583333333332, 'lte': -29.088583333333332}",54.27416666666666,-29.088583333333332,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2020-01-21,2020-01-21T03:48:15.546112+0000,[4674],Shen,2019B-0910,2021-07-13,decam,ct4m,ct,,object,SN-C2,stacked,expmap,,2020-01-20,[None]
2020-11-18T18:33:02.948843+0000,54bf080528f2b9a739781c51b3e099ef,337121280,/data_local/images/DTS/2019B-0910/DECam_00902560.fits.fz,/net/archive/pipe/20191021/ct4m/2019B-0910/c4d_191022_072805_osj_g_v1.fits.fz,1.04,"{'gte': 52.651916666666665, 'lte': 52.651916666666665}","{'gte': -28.102972222222224, 'lte': -28.102972222222224}",52.651916666666665,-28.102972222222224,g DECam SDSS c0001 4720.0 1520.0,None,,20.0,0,2019-10-22,2019-10-22T07:28:05.714096+0000,[4674],Shen,2019B-0910,2021-04-13,decam,ct4m,ct,,object,SN-C3,stacked,image1,,2019-10-21,[None]
2020-11-19T06:09:47.988188+0000,53816712d61837c452a724b0c8cacef7,238311360,/data_local/images/DTS/2019B-0910/DECam_00925097.fits.fz,/net/archive/pipe/20200105/ct4m/2019B-0910/c4d_200106_031734_osw_i_v1.fits.fz,1.12,"{'gte': 52.65154166666666, 'lte': 52.65154166666666}","{'gte': -28.100305555555558, 'lte': -28.100305555555558}",52.65154166666666,-28.100305555555558,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2020-01-06,2020-01-06T03:17:34.361646+0000,[4674],Shen,2019B-0910,2021-06-28,decam,ct4m,ct,,object,SN-C3,stacked,wtmap,,2020-01-05,[None]
2020-11-19T02:48:16.218915+0000,56682ef75481f7d7be4144f0b3c34548,334661760,/data_local/images/DTS/2019B-0910/DECam_00912537.fits.fz,/net/archive/pipe/20191130/ct4m/2019B-0910/c4d_191201_014510_osj_i_v1.fits.fz,1.11,"{'gte': 54.27358333333333, 'lte': 54.27358333333333}","{'gte': -29.088583333333332, 'lte': -29.088583333333332}",54.27358333333333,-29.088583333333332,i DECam SDSS c0003 7835.0 1470.0,None,,180.0,0,2019-12-01,2019-12-01T01:45:10.622797+0000,[4674],Shen,2019B-0910,2021-05-23,decam,ct4m,ct,,object,SN-C2,stacked,image1,,2019-11-30,[None]
