updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2020-11-19T13:17:37.435971+0000,7e707d1ac8b63c26bf95eac3a4ea92a2,374371200,/data_local/images/DTS/2015B-0602/DECam_00492067.fits.fz,/net/archive/pipeline/Q20151117/DEC15B/20151109/c4d_151112_005023_osj_i_v1.fits.fz,1.74,"{'gte': 57.92937499999999, 'lte': 57.92937499999999}","{'gte': -33.38130555555556, 'lte': -33.38130555555556}",57.92937499999999,-33.38130555555556,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:49:30.885146+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d3_short,stacked,image1,,2015-11-11,[None]
2020-11-19T08:10:45.727492+0000,7ea1e6ce5e8724447efeccee53ef9e26,374895360,/data_local/images/DTS/2015B-0602/DECam_00492064.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_004831_osi_i_v1.fits.fz,1.68,"{'gte': 57.02558333333332, 'lte': 57.02558333333332}","{'gte': -37.993805555555554, 'lte': -37.993805555555554}",57.02558333333332,-37.993805555555554,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:47:37.207936+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t16_d3_short,stacked,image,,2015-11-11,[None]
2020-11-18T18:58:52.838469+0000,a817b3b21817fd662f9e7d8a7750a3c8,377602560,/data_local/images/DTS/2015B-0602/DECam_00492045.fits.fz,/net/archive/pipeline/Q20151116/DEC15B/20151109/c4d_151112_003559_osj_i_v1.fits.fz,1.86,"{'gte': 58.700999999999986, 'lte': 58.700999999999986}","{'gte': -36.97752777777778, 'lte': -36.97752777777778}",58.700999999999986,-36.97752777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:35:06.289790+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t17_d2_short,stacked,image1,,2015-11-11,[None]
2020-11-19T13:18:02.183059+0000,258477d45540b2fac094098931ae49b6,335666880,/data_local/images/DTS/2015B-0602/DECam_00492035.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_002939_osw_i_v1.fits.fz,1.86,"{'gte': 56.25062499999999, 'lte': 56.25062499999999}","{'gte': -34.37477777777778, 'lte': -34.37477777777778}",56.25062499999999,-34.37477777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:28:42.210243+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d2_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:17:07.837139+0000,79c62ae504052197bcdfef7d9422bb5d,376162560,/data_local/images/DTS/2015B-0602/DECam_00492135.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013601_osj_g_v1.fits.fz,1.4,"{'gte': 56.25304166666666, 'lte': 56.25304166666666}","{'gte': -34.376444444444445, 'lte': -34.376444444444445}",56.25304166666666,-34.376444444444445,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:35:02.634071+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d1_short,stacked,image1,,2015-11-11,[None]
2021-06-03T08:34:37.701232+0000,6bcfb4e26edea3f172153d83f84b8e9d,6698880,/data_local/images/DTS/2015B-0602/DECam_00492142.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_014105_ose_g_NGFS.fits.fz,1.31,"{'gte': 53.27083333333333, 'lte': 53.27083333333333}","{'gte': -38.49391666666667, 'lte': -38.49391666666667}",53.27083333333333,-38.49391666666667,g DECam SDSS c0001 4720.0 1520.0,None,,55.0,0,2015-11-12,2015-11-12T01:40:08.328215+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t14_d1_short,stacked,expmap,,2015-11-11,[None]
2020-11-19T10:49:41.076547+0000,7ab280e8f110508733b9626a516cb651,335802240,/data_local/images/DTS/2015B-0602/DECam_00492036.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_003014_osw_i_v1.fits.fz,1.87,"{'gte': 55.863375, 'lte': 55.863375}","{'gte': -32.56480555555555, 'lte': -32.56480555555555}",55.863375,-32.56480555555555,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:29:20.284841+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t8_d2_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T08:10:42.112523+0000,83e6aa8674f460727c5e7e54b508f58e,4155840,/data_local/images/DTS/2015B-0602/DECam_00492067.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_005023_ose_i_v1.fits.fz,1.74,"{'gte': 57.92937499999999, 'lte': 57.92937499999999}","{'gte': -33.38130555555556, 'lte': -33.38130555555556}",57.92937499999999,-33.38130555555556,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:49:30.885146+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d3_short,stacked,expmap,,2015-11-11,[None]
2021-06-02T14:02:54.255723+0000,69c773ba23cf022d920f86bed57d0f9a,275909760,/data_local/images/DTS/2015B-0602/DECam_00492130.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_013224_osw_g_NGFS.fits.fz,1.38,"{'gte': 54.17283333333333, 'lte': 54.17283333333333}","{'gte': -33.713750000000005, 'lte': -33.713750000000005}",54.17283333333333,-33.713750000000005,g DECam SDSS c0001 4720.0 1520.0,None,,85.0,0,2015-11-12,2015-11-12T01:31:27.004801+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t2_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T12:20:10.195251+0000,84d6334e337d3760cf2c777a979e9e6f,376989120,/data_local/images/DTS/2015B-0602/DECam_00492035.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_002939_osi_i_v1.fits.fz,1.86,"{'gte': 56.25062499999999, 'lte': 56.25062499999999}","{'gte': -34.37477777777778, 'lte': -34.37477777777778}",56.25062499999999,-34.37477777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:28:42.210243+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d2_short,stacked,image,,2015-11-11,[None]
2021-06-03T08:51:02.094628+0000,79164154dd29c4d86f98b8862c6f46f7,378506880,/data_local/images/DTS/2015B-0602/DECam_00492130.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_013224_osj_g_NGFS.fits.fz,1.38,"{'gte': 54.17283333333333, 'lte': 54.17283333333333}","{'gte': -33.713750000000005, 'lte': -33.713750000000005}",54.17283333333333,-33.713750000000005,g DECam SDSS c0001 4720.0 1520.0,None,,85.0,0,2015-11-12,2015-11-12T01:31:27.004801+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t2_d1_short,stacked,image1,,2015-11-11,[None]
2021-06-27T21:26:32.880660+0000,aa05e166e2ab27af164245cbcecbc95e,17089920,/data_local/images/DTS/2015B-0602/DECam_00492030.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_002628_ose_i_NGFS.fits.fz,1.82,"{'gte': 54.17049999999999, 'lte': 54.17049999999999}","{'gte': -33.71072222222222, 'lte': -33.71072222222222}",54.17049999999999,-33.71072222222222,i DECam SDSS c0003 7835.0 1470.0,None,,90.0,0,2015-11-12,2015-11-12T00:25:30.993999+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t2_d2_short,stacked,expmap,,2015-11-11,[None]
2021-06-03T06:19:34.410132+0000,7c5a1ab1b00cb04b3aacb58b376db205,875520,/data_local/images/DTS/2015B-0602/DECam_00492144.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_014238_osd_g_NGFS.fits.fz,1.37,"{'gte': 57.02804166666666, 'lte': 57.02804166666666}","{'gte': -37.99491666666667, 'lte': -37.99491666666667}",57.02804166666666,-37.99491666666667,g DECam SDSS c0001 4720.0 1520.0,None,,70.0,0,2015-11-12,2015-11-12T01:41:37.121785+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t16_d1_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:30.950401+0000,79debc7c34c8cdae37bc6506f6053da8,777600,/data_local/images/DTS/2015B-0602/DECam_00492035.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_002939_osd_i_v1.fits.fz,1.86,"{'gte': 56.25062499999999, 'lte': 56.25062499999999}","{'gte': -34.37477777777778, 'lte': -34.37477777777778}",56.25062499999999,-34.37477777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:28:42.210243+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t7_d2_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:01.813212+0000,79d2c841c214e906c62c98bf2e4cf1b3,8818560,/data_local/images/DTS/2015B-0602/DECam_00491828.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_024214_ose_g_v1.fits.fz,1.14,"{'gte': 51.132208333333324, 'lte': 51.132208333333324}","{'gte': -37.82622222222223, 'lte': -37.82622222222223}",51.132208333333324,-37.82622222222223,g DECam SDSS c0001 4720.0 1520.0,None,,900.0,0,2015-11-11,2015-11-11T02:36:27.336804+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t13_d11,stacked,expmap,,2015-11-10,[None]
2021-06-03T06:51:20.614153+0000,89ee5e0d9d71e823b1ec8d1a763948cc,275025600,/data_local/images/DTS/2015B-0602/DECam_00492163.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_015639_osw_g_NGFS.fits.fz,1.28,"{'gte': 55.33195833333333, 'lte': 55.33195833333333}","{'gte': -39.13616666666667, 'lte': -39.13616666666667}",55.33195833333333,-39.13616666666667,g DECam SDSS c0001 4720.0 1520.0,None,,55.0,0,2015-11-12,2015-11-12T01:55:40.207058+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t15_d2_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:18:02.840426+0000,86eb9b67834ddfc7e46a7519b1e1ed5f,334912320,/data_local/images/DTS/2015B-0602/DECam_00492132.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013349_osw_g_v1.fits.fz,1.34,"{'gte': 52.87870833333333, 'lte': 52.87870833333333}","{'gte': -36.67547222222222, 'lte': -36.67547222222222}",52.87870833333333,-36.67547222222222,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:32:52.173931+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t4_d1_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:17:39.477180+0000,7df4ec3c51f82922616bcd0433a72bf5,780480,/data_local/images/DTS/2015B-0602/DECam_00492041.fits.fz,/net/archive/pipeline/Q20151117/DEC15B/20151109/c4d_151112_003327_osd_i_v1.fits.fz,1.62,"{'gte': 51.128874999999994, 'lte': 51.128874999999994}","{'gte': -37.820972222222224, 'lte': -37.820972222222224}",51.128874999999994,-37.820972222222224,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:32:30.241658+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t13_d2_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:08.796225+0000,7f9bee9b0ab6a2648682a35080f42488,376565760,/data_local/images/DTS/2015B-0602/DECam_00492137.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013725_osi_g_v1.fits.fz,1.35,"{'gte': 53.809749999999994, 'lte': 53.809749999999994}","{'gte': -31.909333333333333, 'lte': -31.909333333333333}",53.809749999999994,-31.909333333333333,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:36:28.523509+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t9_d1_short,stacked,image,,2015-11-11,[None]
2021-06-02T13:51:04.701343+0000,7b95de2cf60ea08274a1501c701187b4,927360,/data_local/images/DTS/2015B-0602/DECam_00492206.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_022825_osd_g_NGFS.fits.fz,1.22,"{'gte': 58.31737499999999, 'lte': 58.31737499999999}","{'gte': -35.186388888888885, 'lte': -35.186388888888885}",58.31737499999999,-35.186388888888885,g DECam SDSS c0001 4720.0 1520.0,None,,40.0,0,2015-11-12,2015-11-12T02:27:24.928915+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t18_d4_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:04.612152+0000,8bce86ab8e36598d42f349c4fd5b949b,14523840,/data_local/images/DTS/2015B-0602/DECam_00491816.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_014741_ose_g_v1.fits.fz,1.35,"{'gte': 54.173958333333324, 'lte': 54.173958333333324}","{'gte': -33.719, 'lte': -33.719}",54.173958333333324,-33.719,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T01:41:52.333549+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t2_d11,stacked,expmap,,2015-11-10,[None]
2020-11-19T03:44:41.345652+0000,8bbd770301702658b6f71d7c3f6b0bea,826560,/data_local/images/DTS/2015B-0602/DECam_00492074.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_005521_osd_i_v1.fits.fz,1.64,"{'gte': 56.634499999999996, 'lte': 56.634499999999996}","{'gte': -36.17691666666666, 'lte': -36.17691666666666}",56.634499999999996,-36.17691666666666,i DECam SDSS c0003 7835.0 1470.0,None,,30.0,0,2015-11-12,2015-11-12T00:54:22.010332+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t6_d4_short,stacked,dqmask,,2015-11-11,[None]
2021-06-27T21:27:52.392257+0000,7ccea943385a36986dd15d0d5383b19a,1080000,/data_local/images/DTS/2015B-0602/DECam_00492039.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_003205_osd_i_NGFS.fits.fz,1.64,"{'gte': 50.443458333333325, 'lte': 50.443458333333325}","{'gte': -34.202333333333335, 'lte': -34.202333333333335}",50.443458333333325,-34.202333333333335,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:31:13.196222+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t11_d2_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:20.952569+0000,81c395336b7c74b13787adbbd3224095,375278400,/data_local/images/DTS/2015B-0602/DECam_00492057.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_004359_osi_i_v1.fits.fz,1.68,"{'gte': 53.81325, 'lte': 53.81325}","{'gte': -31.90747222222222, 'lte': -31.90747222222222}",53.81325,-31.90747222222222,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:43:07.010223+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t9_d3_short,stacked,image,,2015-11-11,[None]
2020-11-19T07:42:24.445608+0000,8e3218cf56731494da378929ed9e08b9,1019520,/data_local/images/DTS/2015B-0602/DECam_00491825.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_022537_osd_g_v1.fits.fz,1.24,"{'gte': 56.635458333333325, 'lte': 56.635458333333325}","{'gte': -36.190527777777774, 'lte': -36.190527777777774}",56.635458333333325,-36.190527777777774,g DECam SDSS c0001 4720.0 1520.0,None,,1500.0,0,2015-11-11,2015-11-11T02:19:47.373664+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t6_d11,stacked,dqmask,,2015-11-10,[None]
2020-11-19T13:17:09.207524+0000,83bf42d37d6b95201718200c6c36bb59,373841280,/data_local/images/DTS/2015B-0602/DECam_00492131.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_013308_osi_g_v1.fits.fz,1.34,"{'gte': 52.49383333333333, 'lte': 52.49383333333333}","{'gte': -34.86688888888889, 'lte': -34.86688888888889}",52.49383333333333,-34.86688888888889,g DECam SDSS c0001 4720.0 1520.0,None,,60.0,0,2015-11-12,2015-11-12T01:32:09.884102+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t3_d1_short,stacked,image,,2015-11-11,[None]
2020-11-19T08:10:47.066523+0000,7b3037b19f4bdea105cdbfce90dbdf91,797760,/data_local/images/DTS/2015B-0602/DECam_00492067.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_005023_osd_i_v1.fits.fz,1.74,"{'gte': 57.92937499999999, 'lte': 57.92937499999999}","{'gte': -33.38130555555556, 'lte': -33.38130555555556}",57.92937499999999,-33.38130555555556,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T00:49:30.885146+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d3_short,stacked,dqmask,,2015-11-11,[None]
2020-11-19T13:17:32.566928+0000,8ff4610a457fb0e3c39ff2484c5f2638,377187840,/data_local/images/DTS/2015B-0602/DECam_00492142.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151112_014105_osj_g_v1.fits.fz,1.31,"{'gte': 53.26283333333332, 'lte': 53.26283333333332}","{'gte': -38.487027777777776, 'lte': -38.487027777777776}",53.26283333333332,-38.487027777777776,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:40:08.328215+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t14_d1_short,stacked,image1,,2015-11-11,[None]
2021-06-27T21:29:04.202285+0000,8829a67fdeaa9ca0e92eb6b5d296635d,910080,/data_local/images/DTS/2015B-0602/DECam_00492051.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_004008_osd_i_NGFS.fits.fz,1.64,"{'gte': 52.50154166666666, 'lte': 52.50154166666666}","{'gte': -34.86402777777778, 'lte': -34.86402777777778}",52.50154166666666,-34.86402777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:39:16.340174+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t3_d3_short,stacked,dqmask,,2015-11-11,[None]
2020-11-18T18:58:52.656357+0000,8843f12be5cb01660080461aa54ed817,5895360,/data_local/images/DTS/2015B-0602/DECam_00491812.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_012927_ose_i_v1.fits.fz,1.4,"{'gte': 52.121624999999995, 'lte': 52.121624999999995}","{'gte': -33.060805555555554, 'lte': -33.060805555555554}",52.121624999999995,-33.060805555555554,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T01:23:38.671621+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t10_d9,stacked,expmap,,2015-11-10,[None]
2021-06-02T14:02:44.171877+0000,66e00969e6845bbe9f57fe5d33aecaed,961920,/data_local/images/DTS/2015B-0602/DECam_00492145.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_014319_osd_g_NGFS.fits.fz,1.4,"{'gte': 58.700958333333325, 'lte': 58.700958333333325}","{'gte': -36.97827777777778, 'lte': -36.97827777777778}",58.700958333333325,-36.97827777777778,g DECam SDSS c0001 4720.0 1520.0,None,,55.0,0,2015-11-12,2015-11-12T01:42:20.195253+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t17_d1_short,stacked,dqmask,,2015-11-11,[None]
2021-06-02T15:19:01.087693+0000,780c6cdecd12e14a8f22660010e2e0bd,274495680,/data_local/images/DTS/2015B-0602/DECam_00492132.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_013349_osw_g_NGFS.fits.fz,1.34,"{'gte': 52.88391666666666, 'lte': 52.88391666666666}","{'gte': -36.67547222222222, 'lte': -36.67547222222222}",52.88391666666666,-36.67547222222222,g DECam SDSS c0001 4720.0 1520.0,None,,70.0,0,2015-11-12,2015-11-12T01:32:52.173931+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t4_d1_short,stacked,wtmap,,2015-11-11,[None]
2021-06-27T21:29:05.594412+0000,88a932448ce5449d32bae00504337b6b,275155200,/data_local/images/DTS/2015B-0602/DECam_00492051.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_004008_osw_i_NGFS.fits.fz,1.64,"{'gte': 52.50154166666666, 'lte': 52.50154166666666}","{'gte': -34.86402777777778, 'lte': -34.86402777777778}",52.50154166666666,-34.86402777777778,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:39:16.340174+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t3_d3_short,stacked,wtmap,,2015-11-11,[None]
2020-11-19T13:18:01.988643+0000,89d2437c0ebbe1cf406b02e02ab9ecb2,326404800,/data_local/images/DTS/2015B-0602/DECam_00491812.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151111_012927_osw_i_v1.fits.fz,1.4,"{'gte': 52.121624999999995, 'lte': 52.121624999999995}","{'gte': -33.060805555555554, 'lte': -33.060805555555554}",52.121624999999995,-33.060805555555554,i DECam SDSS c0003 7835.0 1470.0,None,,600.0,0,2015-11-11,2015-11-11T01:23:38.671621+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t10_d9,stacked,wtmap,,2015-11-10,[None]
2020-11-19T13:18:01.581945+0000,b426696bcb066aed1195a68493d244aa,335646720,/data_local/images/DTS/2015B-0602/DECam_00492137.fits.fz,/net/archive/pipeline/Q20151119/DEC15B/20151109/c4d_151112_013725_osw_g_v1.fits.fz,1.35,"{'gte': 53.809749999999994, 'lte': 53.809749999999994}","{'gte': -31.909333333333333, 'lte': -31.909333333333333}",53.809749999999994,-31.909333333333333,g DECam SDSS c0001 4720.0 1520.0,None,,75.0,0,2015-11-12,2015-11-12T01:36:28.523509+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t9_d1_short,stacked,wtmap,,2015-11-11,[None]
2021-06-03T06:35:24.824863+0000,8614a20ccb03c93890d8dacddaf12c79,5184000,/data_local/images/DTS/2015B-0602/DECam_00492206.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_022825_ose_g_NGFS.fits.fz,1.22,"{'gte': 58.31737499999999, 'lte': 58.31737499999999}","{'gte': -35.186388888888885, 'lte': -35.186388888888885}",58.31737499999999,-35.186388888888885,g DECam SDSS c0001 4720.0 1520.0,None,,40.0,0,2015-11-12,2015-11-12T02:27:24.928915+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t18_d4_short,stacked,expmap,,2015-11-11,[None]
2020-11-19T00:56:07.522647+0000,7c1bb7b2f0bd9f27c7cfbce75c321aa5,10437120,/data_local/images/DTS/2015B-0602/DECam_00491805.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_005103_ose_i_v1.fits.fz,1.65,"{'gte': 54.17049999999999, 'lte': 54.17049999999999}","{'gte': -33.71066666666667, 'lte': -33.71066666666667}",54.17049999999999,-33.71066666666667,i DECam SDSS c0003 7835.0 1470.0,None,,140.0,0,2015-11-11,2015-11-11T00:49:42.911298+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t2_d9_short,stacked,expmap,,2015-11-10,[None]
2021-06-27T21:32:00.384529+0000,b781f89cfb7f8dc771e964db80b8cf65,376361280,/data_local/images/DTS/2015B-0602/DECam_00492087.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_010331_osi_i_NGFS.fits.fz,1.64,"{'gte': 57.92933333333333, 'lte': 57.92933333333333}","{'gte': -33.37936111111111, 'lte': -33.37936111111111}",57.92933333333333,-33.37936111111111,i DECam SDSS c0003 7835.0 1470.0,None,,40.0,0,2015-11-12,2015-11-12T01:02:39.865060+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t19_d4_short,stacked,image,,2015-11-11,[None]
2020-11-19T13:17:28.508898+0000,70d62e28627a1918a4ec4fc68a7ddb6d,766080,/data_local/images/DTS/2015B-0602/DECam_00491814.fits.fz,/net/archive/pipeline/Q20151115/DEC15B/20151109/c4d_151111_013644_osd_g_v1.fits.fz,1.38,"{'gte': 54.55741666666666, 'lte': 54.55741666666666}","{'gte': -35.525444444444446, 'lte': -35.525444444444446}",54.55741666666666,-35.525444444444446,g DECam SDSS c0001 4720.0 1520.0,None,,360.0,0,2015-11-11,2015-11-11T01:35:24.815051+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t1_d11_short,stacked,dqmask,,2015-11-10,[None]
2020-11-19T13:17:46.099749+0000,8c031360554ec03536a70b3b0ac98fca,371116800,/data_local/images/DTS/2015B-0602/DECam_00491804.fits.fz,/net/archive/pipeline/Q20151116/DEC15B/20151109/c4d_151111_004956_osi_i_v1.fits.fz,1.57,"{'gte': 51.12783333333332, 'lte': 51.12783333333332}","{'gte': -37.820888888888895, 'lte': -37.820888888888895}",51.12783333333332,-37.820888888888895,i DECam SDSS c0003 7835.0 1470.0,None,,900.0,0,2015-11-11,2015-11-11T00:44:08.649448+0000,[7313],Munoz,2015B-0602,2017-05-03,decam,ct4m,ct,,object,NGC1399_t13_d8,stacked,image,,2015-11-10,[None]
2021-06-27T21:27:13.578154+0000,b6bdc3cfb1e08e035ae76c773ac14e35,377493120,/data_local/images/DTS/2015B-0602/DECam_00492036.fits.fz,/net/archive/pipe/20151111/ct4m/2015B-0602/c4d_151112_003014_osj_i_NGFS.fits.fz,1.87,"{'gte': 55.863375, 'lte': 55.863375}","{'gte': -32.57055555555556, 'lte': -32.57055555555556}",55.863375,-32.57055555555556,i DECam SDSS c0003 7835.0 1470.0,None,,50.0,0,2015-11-12,2015-11-12T00:29:20.284841+0000,[7313],Munoz,2015B-0602,2017-05-04,decam,ct4m,ct,,object,NGC1399_t8_d2_short,stacked,image1,,2015-11-11,[None]
