Name,ra_literature,dec_literature,radvel,ls_id,ref_id,ra,dec,mjd_min,mjd_max,glon,glat,elon,elat,random_id,brickid,objid,maskbits,ra_ivar,dec_ivar,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,ebv,pmra,pmdec,parallax,pmra_ivar,pmdec_ivar,parallax_ivar,ref_epoch,gaia_phot_g_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_g_n_obs,gaia_phot_bp_mean_mag,gaia_phot_bp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_weight_al,gaia_a_g_val,gaia_e_bp_min_rp_val,gaia_phot_bp_rp_excess_factor,gaia_astrometric_sigma5d_max,flux_g,flux_r,flux_i,flux_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,fiberflux_g,fiberflux_r,fiberflux_i,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_i,fibertotflux_z,mw_transmission_g,mw_transmission_r,mw_transmission_i,mw_transmission_z,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,rchisq_g,rchisq_r,rchisq_i,rchisq_z,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,fracflux_g,fracflux_r,fracflux_i,fracflux_z,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracmasked_g,fracmasked_r,fracmasked_i,fracmasked_z,fracin_g,fracin_r,fracin_i,fracin_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,psfdepth_g,psfdepth_r,psfdepth_i,psfdepth_z,galdepth_g,galdepth_r,galdepth_i,galdepth_z,nea_g,nea_r,nea_i,nea_z,blob_nea_g,blob_nea_r,blob_nea_i,blob_nea_z,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,wise_x,wise_y,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,htm9,ring256,nest4096,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,dered_flux_g,dered_flux_r,dered_flux_i,dered_flux_z,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_mag_g,dered_mag_r,dered_mag_i,dered_mag_z,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,snr_g,snr_r,snr_i,snr_z,snr_w1,snr_w2,snr_w3,snr_w4,g_r,r_i,r_z,i_z,z_w1,w1_w2,w2_w3,w3_w4,release,brick_primary,fitbits,gaia_phot_bp_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,gaia_astrometric_n_obs_al,gaia_astrometric_n_good_obs_al,gaia_duplicated_source,gaia_astrometric_params_solved,nobs_g,nobs_r,nobs_i,nobs_z,nobs_w1,nobs_w2,nobs_w3,nobs_w4,ngood_g,ngood_r,ngood_i,ngood_z,anymask_g,anymask_r,anymask_i,anymask_z,allmask_g,allmask_r,allmask_i,allmask_z,wisemask_w1,wisemask_w2,brickname,type,ref_cat,wise_coadd_id
FCC_105,53.125,-36.088055555555556,0.0,10995259324502303,970997,53.12430664576836,-36.08796072596028,56669.17724838259,58534.14554675073,237.8863254817698,-54.8245566667919,36.4973700105259,-52.89783731715612,85.058731,136420,4383,4096,5.104412E10,3.688671E10,2282.5356,590.7704,0.0,0.0,0.0,0.0,0.0,0.012168048,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,97.195656,180.56638,226.37346,252.03806,47.61951,23.253408,116.47012,5137.169,35.217834,7.4986477,2.0263133,0.40769356,0.3778023,0.0911855,4.0912392E-4,2.8839959E-6,0.26587766,0.49393734,0.61924213,0.68944734,0.26598963,0.49413076,0.61948794,0.68971926,0.96462107,0.97602844,0.9823164,0.98651975,0.99794,0.9987344,0.99972993,0.999898,1.0692732,1.0149771,1.0055447,1.0325384,2.02747,0.6845192,0.6336807,0.06822789,0.2802459,0.3375138,0.44162545,1.2578167,3.8006387,5.0581346,3.030799,1.1132886,0.0038781334,0.0038783534,4.1388258E-4,0.0011877356,0.5355405,0.5111002,0.48080143,0.42498088,2.143595,1.2773341,1.224766,1.0707413,5625.7705,3355.2246,880.7124,227.23607,3863.6697,1863.0195,473.0614,109.45551,1505.7607,1357.5608,1270.9066,1342.9647,1568.4705,1575.1771,1458.5851,1445.2539,8.013307,1.5023192,0.0030565092,3.647271E-5,75.05688,58.81004,0.62684405,181350.55,14.804441,6092.171,0.07760565,1115167.1,0.1139602,1578774.8,2353728,624279,141442720,17.530884,16.858408,16.612936,16.496334,18.305538,19.083784,17.334463,13.22319,100.76045,185.00114,230.44862,255.48201,47.717808,23.282875,116.50159,5137.693,17.491776,16.832064,16.593565,16.4816,18.303299,19.082409,17.334171,13.22308,576.8039,494.4568,322.23953,160.92853,29.26963,7.021817,2.3558192,8.724111,0.6724758,0.24547195,0.3620739,0.11660194,-1.8092041,-0.7782459,1.749321,4.111273,10000,1,528,0,0,0,0,0,0,0,13,11,8,6,299,299,35,36,13,11,8,6,0,0,0,0,0,0,0,0,0,0,0531m360,SER,L3,0522m364
FCC_107,53.1875,-37.83638888888889,0.0,10995250858310346,1057254,53.18807536901435,-37.83638564897003,56978.31405345259,58817.33925028073,240.8992995454506,-54.64111752598178,35.38522917748993,-54.51847256609808,16.417269,128346,15050,4096,2.5056104E12,1.3644079E12,1031.8754,612.23004,0.0,0.0,0.0,0.0,0.0,0.02050358,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,171.09776,299.39554,373.25284,412.2595,200.37325,120.3233,38.683853,-898.20325,117.53876,7.772393,36.62636,0.93399334,0.581933,0.15919128,6.693913E-4,3.8738535E-6,1.4146503,2.475427,3.086085,3.408595,1.4146503,2.4754267,3.086085,3.408595,0.94111043,0.9599396,0.9703833,0.9773904,0.9965313,0.9978683,0.999545,0.99982816,1.2083857,1.130007,1.2368487,1.089336,7.9351482,1.8981161,0.6099866,0.08222304,0.019936223,0.039632663,0.048717562,0.057337865,0.07798093,0.10804476,2.231877,1.4894646,0.0085958075,0.0057196287,0.006611729,0.0072838296,0.5819874,0.4722493,0.6319581,0.5128641,1.268575,1.2185638,1.2400028,1.0862134,31658.305,1967.8479,8309.314,259.10803,17710.83,1069.1255,4431.163,127.48188,675.1047,691.65137,698.8808,704.2584,740.4629,712.14056,726.6234,716.24585,8.981412,1.6717697,0.002906268,3.459288E-5,98.82802,58.771347,0.95610684,1706976.5,10.900214,115024.38,0.16038467,1.8306006E7,-0.10403979,1.1812453E7,2355315,634519,141429224,16.91689,16.309387,16.069992,15.962073,16.745401,17.299126,18.531176,,181.80412,311.88998,384.64474,421.79614,201.0707,120.58035,38.70146,-898.3576,16.85099,16.264996,16.03735,15.937243,16.741629,17.296808,18.530682,,1854.9614,834.6852,2258.9155,398.4213,152.85379,48.007534,1.0008518,-1.7678533,0.607502,0.23939514,0.34731388,0.10791874,-0.78332806,-0.5537243,-1.23205,,10000,1,528,0,0,0,0,0,0,0,14,5,23,6,328,323,35,35,14,5,23,6,0,0,0,0,0,0,0,0,0,0,0531m377,SER,L3,0530m379
FCC_108,53.20416666666667,-36.153055555555554,0.0,10997457127211560,0,53.2025642160601,-36.1530695253654,56669.17724838259,58493.19099883074,237.9930401475813,-54.75785075964451,36.55094955715621,-52.98264681287451,31.291351,135256,552,65536,3.1219116E10,3.1196858E10,3440.971,3130.12,21236.75,139812.55,45982.945,139942.05,0.0,0.015096029,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,38.450558,69.23503,89.120255,105.01154,2.8401127,6.90872,-12.995991,-2564.9414,57.31146,10.536023,4.3873234,1.0758812,0.6812805,0.14844207,6.224627E-4,3.8398034E-6,0.29402107,0.5294216,0.68147856,0.80299497,0.3385728,0.62005794,0.8131986,0.9707524,0.95629644,0.9703465,0.9781081,0.98330325,0.9974449,0.9984301,0.99966496,0.99987346,1.0636528,1.0562965,1.0557653,1.0243963,2.4304018,0.5464444,0.53242826,0.07590212,0.21892437,0.26883584,0.2990404,0.33147037,14.667726,3.974484,11.359057,0.9757609,0.01468971,0.024550201,0.0062263883,0.009895784,0.86141795,0.8114511,0.8313159,0.82764053,2.048092,1.1774578,1.1982331,1.112972,5313.725,2872.9946,1115.93,319.1531,3537.7678,1528.8108,593.5438,159.23581,844.4482,797.5576,806.9209,783.4183,851.0604,817.75287,818.4755,822.4824,8.108573,1.5131454,0.003398901,4.052698E-5,329.83096,298.6169,1.0,0.0,9.6367,2738.4011,0.0,0.0,0.0,0.0,2353984,624279,141442600,18.537743,17.899185,17.62506,17.446907,21.366661,20.401506,,,40.20778,71.35083,91.11493,106.79466,2.847388,6.9195833,-13.000346,-2565.266,18.489225,17.866503,17.601027,17.428627,21.363884,20.3998,,,291.08737,224.73166,186.67073,108.9229,2.3442209,2.6618042,-0.3242396,-5.0261097,0.63855743,0.27412605,0.45227814,0.17815208,-3.919754,0.96515465,,,10002,1,0,0,0,0,0,0,0,0,12,7,8,9,296,294,36,37,12,7,8,9,0,0,0,0,0,0,0,0,0,0,0533m362,REX,,0540m364
FCC_109,53.19583333333334,-37.64194444444445,0.0,10995250858310829,0,53.19553256352371,-37.64195601169564,56662.1996763726,58817.33925028073,240.5638085786993,-54.65361327750558,35.53142649114658,-54.34352738155405,36.781685,128346,15533,0,2.8794716E11,5.8338424E11,948.7195,3283.7212,88438.71,986940.8,299855.62,1024608.4,1025723.4,0.018116755,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,34.884956,60.619553,74.30747,81.13349,30.62051,21.71078,-22.064232,676.16406,413.17957,27.390863,81.6261,2.5447483,1.4570942,0.330277,0.0010930686,5.200046E-6,0.58209103,1.0114989,1.2398958,1.3537949,0.58252203,1.0125452,1.2405542,1.3548168,0.9477834,0.9645192,0.9737854,0.97999585,0.9969345,0.99811625,0.99959797,0.9998482,1.0738343,1.0186955,1.127033,1.0069301,1.1253785,0.5983087,0.45213187,0.03269837,0.04696184,0.03762055,0.12966749,0.26092455,0.5939961,0.76746756,3.1484966,2.0304682,0.013085228,0.005447246,0.011955733,0.0066749114,0.8000728,0.999998,0.6654003,0.7784735,1.5081668,1.179535,1.2287661,1.1381781,24521.93,2843.44,7629.838,267.3257,15023.556,1497.1488,4057.5989,134.61566,306.8052,300.76596,288.47687,301.03296,261.68414,300.77713,304.46878,301.35922,8.981412,1.6717697,0.002906268,3.459288E-5,90.729485,313.28754,0.8116948,191843.78,7.3036804,30130.154,-0.18983026,1860126.9,-0.16003694,1590136.8,2355325,632471,141430312,18.643404,18.043468,17.822418,17.727,18.78497,19.158312,,15.42487,36.806885,62.849503,76.30785,82.78963,30.714666,21.751755,-22.073107,676.2667,18.585176,18.004246,17.793577,17.705061,18.781635,19.156263,,15.424705,709.1002,317.2602,671.3469,129.42632,36.962067,12.477126,-0.72947854,1.5418981,0.59993553,0.22105026,0.3164692,0.09541893,-1.05797,-0.3733425,,,10000,1,0,0,0,0,0,0,0,0,20,8,22,7,323,319,34,34,19,8,22,7,2048,0,0,0,0,0,0,0,0,0,0531m377,SER,,0530m379
FCC_110,53.237500000000004,-35.7375,0.0,10995260550287112,1044225,53.23931154601661,-35.73747421866921,56669.1822497726,58534.14554675073,237.2712096191748,-54.74897031780757,36.86692491057377,-52.61236922978681,15.716516,137589,3848,4096,2.0268234E11,2.72922E11,2404.0435,1971.443,0.0,0.0,0.0,0.0,0.0,0.014695746,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,169.91602,316.25455,400.50525,452.03174,189.56137,91.66694,-90.94517,-700.35846,34.37711,7.3905888,2.5442984,0.51916575,0.32532847,0.08112012,4.2682688E-4,2.9222028E-6,0.70642644,1.3148295,1.665102,1.8793236,0.70642644,1.3148293,1.665102,1.8793236,0.95743024,0.9711213,0.97868234,0.98374236,0.9975126,0.9984717,0.99967384,0.99987686,1.024941,0.98933583,0.98459905,0.9700308,1.3237202,0.56715405,0.6265023,0.10531583,0.017680084,0.0191777,0.023716683,0.023084333,0.19034997,0.3504537,1.9967504,2.2097526,0.024009291,0.024326555,0.022270037,0.028791588,0.81830627,0.7826208,0.6672118,0.90129095,2.069448,1.2335594,1.2415998,1.1479193,6307.5034,3692.003,1151.3796,278.52686,4285.04,1998.8027,628.47205,141.37103,1541.8396,1457.434,1405.62,1528.9503,1582.8109,1555.6414,1500.1094,1537.6976,7.7468543,1.4448842,0.0033975465,4.052698E-5,230.78934,189.06526,1.0,0.0,17.11784,19001.648,-0.07924426,2189776.0,-0.23688114,4784921.0,2353742,622231,141464888,16.924414,16.249908,15.99348,15.862078,16.805626,17.59447,,,177.4709,325.65915,409.22906,459.50217,190.03407,91.80725,-90.97484,-700.4447,16.877182,16.218092,15.970084,15.844281,16.802921,17.592808,,,996.2515,859.7581,638.8402,325.70316,108.12121,26.108206,-1.8789079,-1.1972244,0.67450523,0.25642872,0.38783073,0.13140202,-0.9435482,-0.78884315,,,10000,1,528,0,0,0,0,0,0,0,14,11,9,8,280,280,39,40,14,11,9,8,0,0,0,0,0,0,0,0,0,0,0532m357,EXP,L3,0540m364
FCC_112,53.2625,-36.44305555555555,0.0,10995256886565098,1403902,53.26381834425288,-36.44318782074134,56973.34287359258,58493.19440347074,238.4895250830455,-54.69154724654314,36.43462921302842,-53.26853816273771,54.950695,134095,6378,4096,2.9871122E11,2.889384E11,1360.8939,2580.0354,0.0,0.0,0.0,0.0,0.0,0.011844081,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,144.21358,257.0875,320.89496,355.05133,140.2252,71.8256,-92.65894,758.41296,19.554523,8.312862,2.1719096,0.5800364,0.34894204,0.08429685,3.6334284E-4,2.3876507E-6,1.0787045,1.9229912,2.4002652,2.6557517,1.0787045,1.9229912,2.4002652,2.6557517,0.9655466,0.9766592,0.98278314,0.9868763,0.9979948,0.9987681,0.99973714,0.99990076,1.0185474,1.1727297,1.0889313,1.036365,1.2763085,0.69743526,0.59387076,0.085366786,0.051335588,0.0446286,0.039953567,0.043850094,0.285096,0.3944415,2.170326,2.7897825,0.06666045,0.059296258,0.057909645,0.05977989,0.5248001,0.7448704,0.8269893,0.6595173,1.6327446,1.2492226,1.1923548,1.1028098,4556.8706,3697.12,991.4792,307.18298,2936.7075,2013.7269,521.6556,151.52762,1255.6635,1386.0999,1375.171,1353.7736,1240.0272,1405.3987,1401.276,1402.8252,8.4451885,1.5518748,0.0029782748,3.549897E-5,131.81886,247.38606,1.549453,124186.91,15.57601,81088.984,0.011392699,995203.25,0.12855138,2593073.0,2355264,626327,141441343,17.102484,16.474798,16.234093,16.124271,17.132935,17.859303,,15.300236,149.35951,263.23154,326.51654,359.7729,140.50696,71.91419,-92.683304,758.4882,17.064417,16.449156,16.215237,16.109928,17.130754,17.857964,,15.300128,637.7196,741.23553,472.91574,270.40753,82.83287,20.853786,-1.7662234,1.1719016,0.62768555,0.24070549,0.3505268,0.10982132,-1.0086632,-0.72636795,,,10000,1,528,0,0,0,0,0,0,0,11,11,9,8,298,293,34,34,11,11,9,8,0,0,0,0,0,0,0,0,0,0,0532m365,SER,L3,0540m364
FCC_114,53.28750000000001,-35.39694444444445,0.0,10995261780263825,0,53.28597455335867,-35.39692433303914,56669.1822497726,58534.14434426073,236.6791673600119,-54.72478419433555,37.14255657292539,-52.31368339838969,28.346247,138762,913,0,1.6647128E10,4.5771403E10,3282.39,3214.816,9948.953,60742.707,27211.932,63699.844,63936.332,0.013712704,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,9.869213,16.365814,19.532164,21.288534,8.894928,3.767708,50.24125,-919.11285,417.35333,55.42695,19.85973,4.186161,1.8659399,0.4004481,0.0015684768,6.7497735E-6,0.20452593,0.3391591,0.40477735,0.44117573,0.20452593,0.33915913,0.40477735,0.44117573,0.96022046,0.9730268,0.9800941,0.9848216,0.9976788,0.99857384,0.99969566,0.9998851,1.017204,1.0145714,1.01685,1.0120723,0.47769,0.73973155,0.58151364,0.07232736,0.038408216,0.052293006,0.31999737,0.14017874,1.3415395,2.324433,1.6424761,1.2567356,0.026931299,0.015679738,0.013187532,0.012471334,0.9116837,0.7345962,0.6515366,0.9491009,2.3549678,1.2317133,1.2369316,1.1036935,7936.7354,3363.913,1219.8645,333.8463,5624.521,1790.3209,661.2162,162.86453,231.62796,194.2618,202.0584,194.05115,221.18993,202.85724,208.82385,219.31851,7.647179,1.4546447,0.0033990906,4.0558876E-5,312.96692,283.7766,0.6680719,10367.582,6.1706715,3261.647,-0.26740718,144246.05,-0.052768774,60030.438,2353735,620183,141476379,20.014294,19.465157,19.273125,19.179636,20.127144,21.059807,18.247349,,10.27807,16.819489,19.928865,21.61664,8.915623,3.7730892,50.256546,-919.2185,19.97022,19.435469,19.251293,19.163029,20.12462,21.058258,18.247019,,201.62039,121.8423,87.04363,43.556576,12.150419,2.3842423,1.9897544,-2.387885,0.5491371,0.19203186,0.28552055,0.09348869,-0.94750786,-0.93266296,2.812458,,10000,1,1024,0,0,0,0,0,0,0,25,12,9,9,283,282,40,40,24,12,9,9,16,0,0,0,0,0,0,0,0,0,0534m355,SER,,0529m349
FCC_117,53.31250000000001,-37.82111111111111,0.0,10995250859346471,0,53.31121840237928,-37.82085889757786,56662.1996763726,58817.33925028073,240.8565208583528,-54.54579099712335,35.54907836714302,-54.54420652139037,10.655388,128347,2599,0,8.517759E10,2.9137117E10,3116.7034,825.01044,44428.453,65884.305,59737.926,66970.78,68948.73,0.018929753,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,15.560601,26.173159,33.742924,35.106075,-1.2772734,7.507721,-174.83716,-29984.414,167.911,16.975283,47.310528,1.2250319,0.82712734,0.18081838,6.282909E-4,3.506119E-6,0.22545426,0.37921736,0.48889408,0.5086445,0.2564798,0.43196583,0.55747646,0.5847451,0.9455052,0.96295685,0.97262526,0.9791076,0.9967971,0.9980318,0.9995799,0.99984133,1.2633638,1.1978475,1.2458483,1.0420661,1.4553285,0.5089106,0.61199194,0.033791002,0.892262,0.940442,0.8963707,1.2481436,55.701996,5.209105,1.7586278,0.9893301,0.03661064,0.040230494,0.0395479,0.036580272,0.6771639,0.7097548,0.7101165,0.6863136,1.2879419,1.145066,1.2315502,1.1645014,29212.9,3652.2114,8716.283,244.96156,16488.193,1883.6519,4629.1562,126.36447,557.20984,573.57446,573.74774,604.49976,620.2635,616.5082,621.8755,609.86566,9.06939,1.6862947,0.0030752053,3.659168E-5,298.4566,79.829254,1.5030581,35705.676,12.3664,1191.014,0.29474437,217487.17,0.12798026,110341.43,2355315,634519,141429212,19.519934,18.95536,18.679543,18.636545,,20.31123,,,16.457447,27.17999,34.692627,35.855175,-1.2813776,7.5225267,-174.91064,-29989.172,19.459093,18.914377,18.649406,18.61362,,20.309092,,,201.63501,107.83622,232.09277,38.855812,-1.161636,3.192489,-4.382421,-56.144714,0.5645733,0.27581787,0.31881523,0.04299736,,,,,10000,1,4,0,0,0,0,0,0,0,17,8,27,8,329,328,34,34,17,8,27,8,0,0,0,0,0,0,0,0,0,0,0534m377,SER,,0530m379
FCC_118,53.37916666666666,-34.455555555555556,0.0,10995266733741074,686875,53.38014919162996,-34.45574887588826,56669.17863450259,58817.17898354075,235.0477836331557,-54.6699989653369,37.845152047607,-51.47475537780611,29.907244,143486,5138,4096,2.9951463E11,2.7823047E11,1967.2819,2407.5186,0.0,0.0,0.0,0.0,0.0,0.012858112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,97.581604,174.41165,215.43752,234.65074,90.20917,53.05044,-9.609631,-892.21924,70.22881,12.145841,7.4200883,1.1646316,0.5959737,0.14499605,8.435155E-4,4.883535E-6,0.85389143,1.5261956,1.885194,2.05332,0.85389143,1.5261956,1.885194,2.05332,0.9626526,0.9746863,0.98132294,0.98576075,0.9978233,0.99866265,0.9997146,0.99989223,1.0748198,1.1905423,1.1239208,1.0558932,0.88550806,0.61123383,0.5259605,0.07553,0.022113003,0.021552976,0.025009,0.031736277,0.15654173,0.2074334,11.61141,1.6780989,0.027216852,0.02023816,0.029832676,0.021733174,0.87680674,0.82172716,0.9715726,0.82359153,2.038242,1.1340178,1.2056489,1.1283194,6389.247,3273.9348,1721.987,291.6724,4238.55,1668.7837,912.684,145.6532,739.23724,703.8078,690.1572,691.00696,741.2218,708.1571,715.4944,708.7682,7.17792,1.3657959,0.0039787833,4.7586254E-5,188.73384,230.55798,1.0,0.0,9.883625,20307.555,0.018593099,1205282.1,-0.0956233,2958500.5,2353750,615064,141479813,17.52658,16.89606,16.666697,16.573946,17.611874,18.188278,,,101.36741,178.94131,219.53784,238.04025,90.40595,53.121483,-9.612374,-892.31537,17.485254,16.868223,16.646227,16.558374,17.609507,18.186825,,,817.7595,607.84,586.8483,253.23062,69.64088,20.200731,-0.27909574,-1.9716904,0.63051987,0.2293644,0.32211494,0.09275055,-1.0379276,-0.5764046,,,10000,1,528,0,0,0,0,0,0,0,14,9,11,9,258,256,44,44,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0533m345,EXP,L3,0529m349
FCC_12,50.19166666666666,-33.29416666666667,0.0,10995273000028459,5053563906088096640,50.18990743154585,-33.29348400440937,56965.36009191259,58817.24013018075,233.030004164726,-57.3335142155024,34.71392487122476,-49.37967789363661,54.990791,149462,2347,0,6.0523914E9,3.236213E9,3046.7979,1201.3608,8922875.0,3.3976948E7,3.3141208E7,3.4333896E7,3.4429076E7,0.013312179,0.0,0.0,0.0,0.0,0.0,0.0,2016,21.486618,15.921825,51,18.623194,12.704239,17.740261,6.4410524,66.51691,70.37236,0,0,0,23.40179,175.44551,184.55191,274.83762,323.74112,365.66965,185.77454,108.34782,673.11536,4800.629,390.95288,54.93978,153.35948,6.3841243,0.945207,0.3365516,0.0014224397,5.444921E-6,11.726888,17.463865,20.571316,23.235558,11.871004,17.689281,20.806484,23.490122,0.9613596,0.97380424,0.9806698,0.9852617,0.9977465,0.99861544,0.99970454,0.9998884,18.685558,9.830757,14.139494,4.237718,4.1574,0.8047155,0.7124798,0.036109168,0.14263965,0.092599414,0.07498279,0.06784237,0.4554562,0.64561814,0.49944022,0.7490498,0.0037418695,0.015648203,0.001363309,9.291567E-4,0.8916298,0.81922656,0.7820407,1.0000001,1.4085963,1.3446895,1.3031374,1.1112043,26884.125,3109.5815,6287.335,261.91986,16216.64,1790.0068,3487.1702,129.70547,98.69982,99.492065,95.64931,96.34379,99.84694,99.57696,102.05573,96.34547,7.317587,1.3588685,0.002433441,2.9123412E-5,290.193,114.08092,1.2721639,2352516.0,3.6375284,2448850.8,0.02251899,3.01168E7,0.11711691,5.6736008E7,2355471,608911,147078067,16.834703,16.40231,16.224504,16.092278,16.827534,17.412949,15.429776,13.296755,191.9697,282.23087,330.12247,371.13962,186.19412,108.49805,673.3143,4801.1646,16.791918,16.37349,16.203312,16.076157,16.825085,17.411446,15.429456,13.296634,3649.0579,2037.1342,4009.158,923.9311,180.61327,62.855896,25.386711,11.201958,0.43239403,0.17780495,0.3100319,0.13222694,-0.7352562,-0.5854149,1.9831724,2.1330214,10000,1,128,0,0,0,0,0,0,3,17,9,24,8,264,262,29,28,17,9,24,8,0,0,0,0,0,0,0,0,0,0,0502m332,SER,GE,0503m334
FCC_122,53.425,-32.42333,0.0,10995276818955040,884551,53.42701429276065,-32.425097686986,56973.34746902259,58817.28209552074,231.5400121936677,-54.60352123353638,39.09512431541141,-49.60544724821114,54.079521,153104,15136,4096,3.7009747E12,9.521693E11,903.413,2828.3687,0.0,0.0,0.0,0.0,0.0,0.010435892,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,138.56918,251.77832,315.35455,350.6447,143.21358,67.445656,81.2568,-2246.1047,144.98195,19.004644,38.211716,1.4055201,0.52536255,0.13323772,7.19058E-4,4.127166E-6,1.3507025,2.4542081,3.0739172,3.4179077,1.3509336,2.4546123,3.0744476,3.4185305,0.96957994,0.97940546,0.98481447,0.9884276,0.99823296,0.9989145,0.9997684,0.99991256,1.142497,1.0295012,1.0214355,1.0179024,1.7364358,0.794766,0.51872385,0.039596446,0.014356978,0.013433672,0.019136405,0.024429377,0.08479975,0.1585037,1.3936307,1.1170607,0.014139079,0.014650778,0.014110401,0.006171105,0.7191706,0.7006316,0.70043117,0.7551227,1.2954893,1.1940836,1.213897,1.088672,32489.607,4821.34,8493.7295,357.71545,18107.36,2576.829,4433.1665,174.40785,649.4492,636.1527,646.4033,643.6674,665.2002,680.86334,675.71014,664.48096,6.5303397,1.2132846,0.0031788403,3.6240388E-5,86.928154,208.30322,1.0631127,1237444.4,12.489156,68676.305,0.34346887,2.1263536E7,0.011660513,7778631.0,2354278,602776,147129090,17.145834,16.497454,16.253002,16.137833,17.110039,17.927614,17.725351,,142.91672,257.0726,320.21722,354.75003,143.46709,67.51895,81.27562,-2246.3013,17.112293,16.474861,16.23639,16.125195,17.10812,17.926435,17.7251,,1668.4901,1097.6104,1949.3839,415.70557,103.80392,24.61884,2.178922,-4.563058,0.6483803,0.24445152,0.35962105,0.11516953,-0.9722061,-0.81757545,0.20226288,,10000,1,528,0,0,0,0,0,0,0,19,11,26,9,243,238,39,39,18,11,26,9,1,0,0,0,0,0,0,0,0,0,0533m325,SER,L3,0529m319
